Hours,Scores
1.0827734645496667,34.584670262355615
1.913243885794289,30.78541245233603
6.971515921972502,92.4319601816247
1.0455542546159682,27.14242375143045
2.4472724627574878,47.32571797054067
5.938604104299275,75.56974526028016
7.227056779234239,83.24615728901979
6.867651335523405,80.53880116581824
3.018423785145038,50.42466258475729
7.409612992127823,95.39474242988562
3.135241787471201,46.83083474918997
3.9285972834334095,62.47893512822097
7.718422646062217,88.87662614927737
6.846696091424932,88.13656192101274
8.6430106944476,100.37502594566371
6.91851603070309,85.9259797680201
6.114777430019244,81.38476765677453
1.8430729104528323,34.128662278108564
4.309442227534902,61.171644554199894
3.386821309135529,58.89967713742749
3.195906790411752,49.07460855650177
9.75709499277201,121.74941048804581
4.537879522000844,59.73026094672035
9.02841899659402,112.93321085551662
6.680247633975366,94.01031944304317
8.153301731874835,89.1747948181119
5.523733837946729,71.2528621021149
6.192134961637232,84.80671025227502
5.432659244369775,73.31136551348278
2.7571868901824006,49.42759826868055
7.502069037353548,92.00076443995638
3.526951261967702,55.702461557041524
1.2188436978830846,31.410050801870447
6.80925066316451,93.93141693994414
2.5939961146634403,47.21206536314047
9.464127259176228,116.3292859021383
9.585357193023286,113.79418709962053
9.233779511984036,109.8997639994779
4.331428302298999,61.15149208389189
1.1391095487598069,33.36335619948955
9.354867063289529,111.44374822879398
4.8536573348558285,69.98544763304034
9.699893371393026,127.37593770715745
9.672579793803276,121.08142145519123
8.677085099206241,105.1407333312232
3.6500400286262713,62.50646989708243
4.465879557417328,62.61841870906551
8.660230043651712,96.41167776062784
3.852298046406499,53.48254890947796
2.5254347201748324,35.90038759661905
6.0112113621251515,78.35454620104498
9.425392967447028,114.34602157041803
7.264268170074757,101.02486826212399
6.1305505308042845,82.94014217686367
1.8745884439369167,37.65038179532484
6.535065040292528,89.49767830884272
9.91048465093837,108.04916996434429
2.260756137128716,43.78563416182999
5.664966871273631,80.50399468217115
8.8963576473516,101.5706452446168
7.66691755978784,102.38794581391303
7.273141668957412,94.4238987270462
7.322356755883983,91.14712798933583
4.2354203609777965,65.5181129403094
3.64232659838044,67.77673027282637
8.284250399306622,103.75183526835869
8.291020552112627,104.15130845262796
8.803650867220934,105.73970417450813
9.219164973008242,107.94242788275847
5.60208158974844,80.17249498020563
5.513646652184796,70.85604739230362
8.184656610700976,102.20439729310672
6.849675376999887,86.10846653617328
7.31770189531933,95.57191808192526
8.16213402492491,103.28965077568384
9.010048076358096,115.28818048487045
4.041956411663822,57.86948212236449
4.380246573759496,62.453091061128106
1.845837458567821,33.56455600676668
6.204521268965566,79.8237463892751
1.3234804641706788,35.12130710693105
5.190382163192141,75.68876471514817
5.883801712368189,74.22719050279376
3.5788712691545594,60.1367422920739
6.317499345121097,89.95318274523572
1.2745022494514449,34.81219701063295
1.3361336987429298,42.74531605021963
8.403405045936925,100.16510446385138
4.241715772701366,56.193884210456574
2.143544613866963,32.54184489414824
5.700189340493239,84.4821149623783
7.9299419778874976,102.57124806064526
2.9423892474715885,49.145969120163606
6.606014282371002,87.45998595530912
1.768127184943912,32.05382661294724
1.4651354905174694,46.88011480325882
5.782191684113332,78.46802275100946
5.865716094490959,79.20413491793406
6.736869113483859,90.99752425433206
7.534822003503954,97.75326619372309
9.782668715162812,118.94610727302378
5.646703134710758,72.51465906988102
3.9066082564712135,61.42342435039211
8.156675752918332,110.97688001155849
3.437490261358668,61.102002844361564
4.950742786350725,77.47336099670423
1.7061074320803935,34.504995938648015
1.2281566907391177,27.333542806098276
9.663835732101326,116.00942272051502
8.523821084609853,105.516835407542
7.263767854843282,98.10863614078755
4.680576499728429,58.343441848710185
2.559648880637612,53.244240403679186
2.4079333840397745,43.289294347502796
3.252186083481358,50.38745548507648
5.943039982355084,74.36987794725
7.431363304300561,86.03934968367676
6.941776390459581,93.53361682440539
3.5194050725134858,55.56064056107688
9.593787525968747,109.4880707609822
7.641072250261916,89.93532864230109
5.989186472602606,78.21294122957542
6.5054867161091705,93.39997478753867
4.776400561850109,66.46604886168308
3.229578905510417,44.780074289513635
4.2037541078613545,60.80882575818382
7.820614994179322,96.84253209305486
1.1295413976678028,17.81098076197017
2.0446537645622462,40.175063313033405
1.4140237781957747,32.98556513091436
1.3665592208707311,37.1466240327744
8.699145256099065,116.23623303571738
7.332920734420213,98.96203249194092
5.267564461785927,71.3312011650851
1.8805074458590134,33.27244491488178
5.4245428760514915,87.11222777676421
5.261245937025091,72.90855154032336
2.5588168291901368,45.6578147514661
4.904664843141758,68.92602299586757
4.586542609576361,66.85584989960289
6.542650882469948,84.70470676507976
6.715842857808794,84.29011854368676
1.4077360879484007,31.343066173282043
4.371513531638241,63.55136896530242
6.632739241428127,83.61026855861245
5.528226327220789,71.71803435882208
8.7084085706949,107.61623684540848
6.928242684570505,88.00754075860077
2.466409843732867,52.18406338024212
1.6351187266038685,23.096338224073627
6.78177350385684,93.27526929818072
1.2386017948745964,38.616443911234114
6.2719802314611695,72.35285115257095
9.462072172824618,112.90728375784444
6.179267600882911,79.93547167885015
4.493529335858697,57.89773488499785
6.789593965981179,84.0068562218574
5.12427601442365,65.68988091690736
5.910551103843415,87.86686325555226
9.473183278988726,119.41022475562457
4.474923740206968,71.10701287704048
9.650715074415228,120.11551106436846
9.148155777604574,105.83629891995959
2.762120213103668,44.99860079963781
1.624251707876489,38.68938988490448
1.9070020123968399,32.959381079508674
1.1639964308639477,35.20495645950142
1.8499866468033557,37.29823947724289
7.147060960747211,89.59650556972413
1.6406978361420608,39.96177820243806
3.8707806726438516,60.92912328386872
8.60387779872509,104.23394715815552
1.209447421622433,37.89112323304557
8.330216343300421,97.89684679500472
3.5366929729605996,58.44660776432732
2.0634834485949063,43.60034077579098
7.270634488277356,91.1586126862036
6.660485621018956,88.23552132140014
8.897248121743477,102.71691333550825
7.615639394234972,100.77652903838423
8.231328373463636,101.38877305242143
3.538311153141758,52.769496428822386
2.5969558940175053,51.21460506935949
7.755532764767725,94.03360919496345
8.261512653405376,95.57282005223595
9.91454627800606,111.36231691244107
4.713559092202838,70.16564067875659
4.348162772135049,57.07948095886907
7.987716646677971,108.65113737670154
4.06723186227716,50.262671583353
9.376815930432082,122.250441145771
8.725714766587107,108.31223500188415
4.860946246375165,68.12589690439968
7.757839610123476,94.85380066719001
7.7908858667621415,99.90453923938178
